V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,subj_idx,epoch,item_number,rt,has_answered,image_more_rewarded,rt_choice,feedback,image_chosen,intertrial_delay,img_1_position,img_2_position,total_feedback,trial,subj_code_1,Task2noRev_n_1,context_1,control_1,post_context_1,coin,TIME_start,TIME_end,TIME_total
epoc1,prltask1,2,996,1,image1_rewarded8,1248,1,1,500,230,-230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,996,1,image1_rewarded8,1248,1,1,500,230,-230,-42,16,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,779,1,image1_rewarded8,645,1,1,800,-230,230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,779,1,image1_rewarded8,645,1,1,800,-230,230,-41,17,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,730,1,image1_rewarded8,599,2,2,650,230,-230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,730,1,image1_rewarded8,599,0,2,650,230,-230,-42,18,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,1346,1,image1_rewarded8,1514,1,1,650,230,-230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,1346,1,image1_rewarded8,1514,1,1,650,230,-230,-41,19,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,1861,1,image1_rewarded8,658,2,2,500,230,-230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,1861,1,image1_rewarded8,658,0,2,500,230,-230,-42,20,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask2,2,678,1,image1_rewarded8,1010,2,1,800,-230,230,-43,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,678,1,image1_rewarded8,1010,0,1,800,-230,230,-43,21,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,977,1,image1_rewarded8,564,1,1,950,-230,230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,977,1,image1_rewarded8,564,1,1,950,-230,230,-42,22,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,593,1,image1_rewarded8,715,1,1,500,230,-230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,593,1,image1_rewarded8,715,1,1,500,230,-230,-41,23,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask2,1,1631,1,image1_rewarded8,548,2,3,950,-230,230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,1,1631,1,image1_rewarded8,548,0,3,950,-230,230,-42,24,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,812,1,image1_rewarded8,861,1,1,500,-230,230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,812,1,image1_rewarded8,861,1,1,500,-230,230,-41,25,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask2,2,543,1,image1_rewarded8,513,2,3,500,230,-230,-42,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,543,1,image1_rewarded8,513,0,3,500,230,-230,-42,26,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,879,1,image1_rewarded8,1184,1,1,650,-230,230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,879,1,image1_rewarded8,1184,1,1,650,-230,230,-41,27,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,764,1,image1_rewarded8,913,1,1,500,230,-230,-40,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,764,1,image1_rewarded8,913,1,1,500,230,-230,-40,28,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,946,1,image1_rewarded8,1429,2,2,650,230,-230,-41,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,946,1,image1_rewarded8,1429,0,2,650,230,-230,-41,29,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,2,627,1,image1_rewarded8,829,1,1,500,230,-230,-40,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,epoc1,2,627,1,image1_rewarded8,829,1,1,500,230,-230,-40,30,3661422979,prl_EMA_norev_neutral.2023-08-15-2255.data.5491b0f1-29de-4c51-95eb-f46ccc68ace8.txt,-42,1,-38,-40,2023-08-15-22-52,2023-08-15-22-55,3
epoc1,prltask1,4,1083,1,image1_rewarded8,3171,1,1,650,-230,230,26,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,1083,1,image1_rewarded8,3171,1,1,650,-230,230,26,1,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,796,1,image1_rewarded8,826,1,1,500,-230,230,27,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,796,1,image1_rewarded8,826,1,1,500,-230,230,27,2,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,694,1,image1_rewarded8,1054,1,1,1100,230,-230,28,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,694,1,image1_rewarded8,1054,1,1,1100,230,-230,28,3,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,879,1,image1_rewarded8,587,1,1,950,230,-230,29,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,879,1,image1_rewarded8,587,1,1,950,230,-230,29,4,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,789,1,image1_rewarded8,514,1,1,950,230,-230,30,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,789,1,image1_rewarded8,514,1,1,950,230,-230,30,5,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,2,4301,1,image1_rewarded8,670,2,2,650,230,-230,29,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,4301,1,image1_rewarded8,670,0,2,650,230,-230,29,6,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,4,1092,1,image1_rewarded8,12214,2,1,800,230,-230,28,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,1092,1,image1_rewarded8,12214,0,1,800,230,-230,28,7,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,2,895,1,image1_rewarded8,27573,2,1,1100,230,-230,27,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,895,1,image1_rewarded8,27573,0,1,1100,230,-230,27,8,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,862,1,image1_rewarded8,632,2,2,650,230,-230,26,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,862,1,image1_rewarded8,632,0,2,650,230,-230,26,9,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,957,1,image1_rewarded8,1015,1,1,500,230,-230,27,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,957,1,image1_rewarded8,1015,1,1,500,230,-230,27,10,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,2,1933,1,image1_rewarded8,1354,2,1,500,-230,230,26,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,1933,1,image1_rewarded8,1354,0,1,500,-230,230,26,11,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,2,1233,1,image1_rewarded8,1816,2,2,950,-230,230,25,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,1233,1,image1_rewarded8,1816,0,2,950,-230,230,25,12,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,1,884,1,image1_rewarded8,686,2,1,800,-230,230,24,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,1,884,1,image1_rewarded8,686,0,1,800,-230,230,24,13,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,2,1649,1,image1_rewarded8,560,1,1,500,230,-230,25,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,1649,1,image1_rewarded8,560,1,1,500,230,-230,25,14,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,1926,1,image1_rewarded8,673,1,1,650,230,-230,26,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,1926,1,image1_rewarded8,673,1,1,650,230,-230,26,15,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,786,1,image1_rewarded8,1077,1,1,800,-230,230,27,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,786,1,image1_rewarded8,1077,1,1,800,-230,230,27,16,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,2134,1,image1_rewarded8,1039,1,1,500,230,-230,28,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,2134,1,image1_rewarded8,1039,1,1,500,230,-230,28,17,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,692,1,image1_rewarded8,1927,1,1,800,-230,230,29,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,692,1,image1_rewarded8,1927,1,1,800,-230,230,29,18,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,3639,1,image1_rewarded8,2810,2,2,950,230,-230,28,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,3639,1,image1_rewarded8,2810,0,2,950,230,-230,28,19,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,2,5645,1,image1_rewarded8,4157,2,1,500,230,-230,27,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,2,5645,1,image1_rewarded8,4157,0,1,500,230,-230,27,20,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,2114,1,image1_rewarded8,1374,1,1,800,-230,230,28,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,2114,1,image1_rewarded8,1374,1,1,800,-230,230,28,21,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,2490,1,image1_rewarded8,665,1,1,800,-230,230,29,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,2490,1,image1_rewarded8,665,1,1,800,-230,230,29,22,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,951,1,image1_rewarded8,1054,1,1,1100,-230,230,30,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,951,1,image1_rewarded8,1054,1,1,1100,-230,230,30,23,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,785,1,image1_rewarded8,725,1,1,650,-230,230,31,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,785,1,image1_rewarded8,725,1,1,650,-230,230,31,24,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,919,1,image1_rewarded8,1684,1,1,650,230,-230,32,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,919,1,image1_rewarded8,1684,1,1,650,230,-230,32,25,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,1476,1,image1_rewarded8,748,1,1,500,-230,230,33,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,1476,1,image1_rewarded8,748,1,1,500,-230,230,33,26,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,3,1584,1,image1_rewarded8,838,2,2,650,-230,230,32,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,3,1584,1,image1_rewarded8,838,0,2,650,-230,230,32,27,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask2,5,2617,1,image1_rewarded8,2010,1,2,800,-230,230,33,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,5,2617,1,image1_rewarded8,2010,1,2,800,-230,230,33,28,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,1045,1,image1_rewarded8,768,1,1,800,-230,230,34,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,1045,1,image1_rewarded8,768,1,1,800,-230,230,34,29,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,4,845,1,image1_rewarded8,907,1,1,650,230,-230,35,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,epoc1,4,845,1,image1_rewarded8,907,1,1,650,230,-230,35,30,3314614895,prl_EMA_norev_neutral.2023-08-17-0953.data.64cd7630-5318-43de-87c9-8ada00c4727e.txt,25,4,15,35,2023-08-17-09-49,2023-08-17-09-54,5
epoc1,prltask1,1,1153,1,image1_rewarded8,1318,1,1,500,230,-230,6,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,1,1153,1,image1_rewarded8,1318,1,1,500,230,-230,6,1,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,1,879,1,image1_rewarded8,707,1,1,650,230,-230,7,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,1,879,1,image1_rewarded8,707,1,1,650,230,-230,7,2,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,1276,1,image1_rewarded8,1077,1,1,650,-230,230,8,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,1276,1,image1_rewarded8,1077,1,1,650,-230,230,8,3,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask2,1,1639,1,image1_rewarded8,657,2,1,650,-230,230,7,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,1,1639,1,image1_rewarded8,657,0,1,650,-230,230,7,4,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask2,2,944,1,image1_rewarded8,692,1,2,1100,-230,230,8,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,944,1,image1_rewarded8,692,1,2,1100,-230,230,8,5,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,1076,1,image1_rewarded8,694,1,1,1100,230,-230,9,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,1076,1,image1_rewarded8,694,1,1,1100,230,-230,9,6,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,776,1,image1_rewarded8,1145,1,1,800,230,-230,10,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,776,1,image1_rewarded8,1145,1,1,800,230,-230,10,7,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,577,1,image1_rewarded8,894,1,1,500,230,-230,11,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,577,1,image1_rewarded8,894,1,1,500,230,-230,11,8,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask2,1,1611,1,image1_rewarded8,810,2,1,500,230,-230,10,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,1,1611,1,image1_rewarded8,810,0,1,500,230,-230,10,9,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,709,1,image1_rewarded8,2461,2,2,950,230,-230,9,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,709,1,image1_rewarded8,2461,0,2,950,230,-230,9,10,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,1341,1,image1_rewarded8,1429,1,1,950,-230,230,10,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,1341,1,image1_rewarded8,1429,1,1,950,-230,230,10,11,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,4126,1,image1_rewarded8,2227,1,1,800,230,-230,11,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,4126,1,image1_rewarded8,2227,1,1,800,230,-230,11,12,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,693,1,image1_rewarded8,1128,1,1,650,230,-230,12,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,693,1,image1_rewarded8,1128,1,1,650,230,-230,12,13,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask2,2,861,1,image1_rewarded8,961,2,1,950,230,-230,11,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,861,1,image1_rewarded8,961,0,1,950,230,-230,11,14,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
epoc1,prltask1,2,5194,1,image1_rewarded8,16216,1,1,650,230,-230,12,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,epoc1,2,5194,1,image1_rewarded8,16216,1,1,650,230,-230,12,15,3396374059,prl_EMA_norev_neutral.2023-08-23-0843.data.3a6390e8-3bdb-43a0-bf32-d65eed4a81a4.txt,5,3,10,21,2023-08-23-08-38,2023-08-23-08-44,6
